EmployeeID,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,RelationshipSatisfaction,Shift,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
1337254,-0.8619331888717973,0,2,1.4657019528103175,1,1.444151539624705,3,1,-0.6514699924733778,0,-0.7162901962325499,1.786028433332616,2,4,-1.5753395167629243,0,0.732695987813762,-0.5733747792972973,-0.6710999570001308,0,-1.1512662297248153,0.2612845705016794,1,-0.17093840469408447,-1.4017271246608305,0.33310122681357485,0.48655140195987456,1.3057352893914622,1.796283394587163,1.0859770935352713
1421335,-0.5332165570720859,0,2,-1.1621105318358929,1,-0.5176705316304161,1,1,-1.5628754243476528,1,0.7192437266474955,1.786028433332616,0,3,-0.6692760198189774,0,-0.6808718777386435,0.1073293445885229,-1.0748198162722842,1,-0.8769525815845266,1.1890662233847618,2,-0.553950124302755,1.7037516075685835,-1.0910764674199736,-0.16949055273421212,-0.6245679383228315,-0.6815527941602323,0.24294902092521348
1262683,-1.6289386630711238,0,0,0.8031444922265336,1,0.8310821423574797,1,3,1.1713408712751723,1,1.5112624427192447,1.786028433332616,0,2,1.1428509740689161,0,-0.7576640260767943,-0.9756599871351297,-0.6710999570001308,1,-0.6026389334442379,-0.666497082381403,2,-1.319973563520096,-0.625357441603477,-1.0910764674199736,-0.9895429961018205,-1.1760831462412011,-0.6815527941602323,-1.1620977667582162
1599218,1.7677998655258937,0,2,1.0422629742417338,0,-0.8855121699907513,3,1,-1.5628754243476528,0,0.6202413871385268,-1.0154536951329571,3,1,1.1428509740689161,1,1.8850013101220457,1.0836871739908274,-0.2673800977279774,0,0.22030201097662808,0.2612845705016794,0,2.510143632566609,0.15101224145387654,0.33310122681357485,2.9467087320626995,1.0299776854322773,0.24763577662004094,0.8049677359985854
1634788,0.12421670652733685,0,2,-1.069950283559201,1,-0.8855121699907513,2,1,1.1713408712751723,1,-1.0132972147594559,0.3852873690998294,0,3,1.1428509740689161,2,-0.5442114705032568,-1.398542870191409,0.9437794800884828,1,-1.1512662297248153,0.2612845705016794,0,-0.6816206975056451,0.15101224145387654,0.33310122681357485,-0.6615220187547771,-0.6245679383228315,-0.37182327056680786,-0.6000790516848443
1334559,-1.4097942418713163,0,0,-0.3177233922197172,1,0.2180127450902543,1,4,-1.5628754243476528,0,1.5112624427192447,1.786028433332616,1,4,0.2367874771249693,0,-0.5300377130964907,-0.8484308095953346,-1.0748198162722842,0,0.7689293072572054,1.1890662233847618,1,-0.8092912707085353,1.7037516075685835,-1.0910764674199736,-0.4975115300812555,-0.6245679383228315,-0.37182327056680786,-0.3190696941481584
1402945,-0.09492771467247073,0,2,1.039772156720742,0,-0.027215013816635842,3,1,0.2599354394008972,1,0.8182460661564641,-1.0154536951329571,0,3,-1.5753395167629243,2,-0.6578130783753972,-1.0230206281135996,1.7512191986327896,0,2.140497547958649,-0.666497082381403,0,-0.17093840469408447,0.92738192451123,0.33310122681357485,-0.3335010414077338,-0.3488103343636468,-0.6815527941602323,-0.3190696941481584
1705718,-0.3140721358722783,0,2,-0.950391042551601,2,-0.272442772723526,3,1,-1.5628754243476528,0,-0.6172878567235812,0.3852873690998294,2,3,-0.6692760198189774,2,1.158754904488791,0.9816796395756613,-1.0748198162722842,0,-1.1512662297248153,0.2612845705016794,0,0.21207331491458603,0.92738192451123,0.33310122681357485,0.8145723793069178,0.47846247751390775,-0.06209374697338346,1.9290051661453291
1880078,-1.7385108736710275,0,2,-1.0201339331393677,1,0.7084682629040346,1,1,0.2599354394008972,1,1.5112624427192447,0.3852873690998294,0,3,1.1428509740689161,2,-1.1179313225502672,0.6997577175381416,-0.6710999570001308,0,-0.3283252853039493,1.1890662233847618,0,-1.4476441367229862,2.480121290625937,0.33310122681357485,-1.1535534847753421,-1.1760831462412011,-0.6815527941602323,-1.1620977667582162
1801346,-0.3140721358722783,0,2,-0.2529621366739338,1,-0.39505665217697106,0,3,-0.6514699924733778,1,0.8677472359109485,0.3852873690998294,0,3,-1.5753395167629243,2,-0.7523753106265084,0.39443571549054957,-0.2673800977279774,0,-1.1512662297248153,0.2612845705016794,0,-0.4262795510998648,-0.625357441603477,0.33310122681357485,-0.4975115300812555,-0.6245679383228315,-0.37182327056680786,-0.3190696941481584
1142160,1.7677998655258937,0,2,1.199184478064209,2,-0.5176705316304161,2,4,0.2599354394008972,0,-0.3697820079511596,0.3852873690998294,4,3,0.2367874771249693,0,2.6607500923699763,-0.49770984992341033,0.5400596208163294,0,-1.1512662297248153,1.1890662233847618,1,1.8717907665521583,0.15101224145387654,-1.0910764674199736,1.1425933566539612,2.4087657052282014,0.5573653002134653,1.0859770935352713
1142062,-0.5332165570720859,1,1,0.808126127268517,1,0.8310821423574797,0,1,-0.6514699924733778,0,0.3232343686116209,-2.4161947593657436,0,3,-1.5753395167629243,2,-0.5495001859535427,-1.345997780348432,-0.6710999570001308,1,1.8661838998183602,-0.666497082381403,0,-0.17093840469408447,1.7037516075685835,0.33310122681357485,0.48655140195987456,-0.6245679383228315,1.1768243474003142,0.8049677359985854
1789756,0.562505548926952,0,2,-0.2728886768418672,0,-0.14982889327008092,3,2,0.2599354394008972,1,-0.8647937054960029,0.3852873690998294,1,2,-0.6692760198189774,1,0.06526009798768607,0.9648652108259086,-1.0748198162722842,0,-1.1512662297248153,1.1890662233847618,1,-0.17093840469408447,-0.625357441603477,0.33310122681357485,0.32254091328635287,0.7542200814730925,0.5573653002134653,-0.6000790516848443
1126009,0.7816499701267596,0,2,-0.8059236263340842,1,-0.272442772723526,3,3,-1.5628754243476528,0,-1.161800724022909,-1.0154536951329571,2,2,1.1428509740689161,1,0.7893910174408264,-1.7084888401451832,0.13633976154417599,0,-0.3283252853039493,1.1890662233847618,1,1.6164496201463778,0.92738192451123,0.33310122681357485,2.4546772660421343,0.47846247751390775,0.8670948238068897,3.6150613113654453
1552176,1.0007943913265671,0,2,-0.2380172315479838,0,-0.8855121699907513,3,2,-0.6514699924733778,0,0.8677472359109485,0.3852873690998294,4,1,-1.5753395167629243,2,2.629652445522295,1.1959234858954264,0.13633976154417599,0,-0.8769525815845266,1.1890662233847618,0,1.3611084737405976,-0.625357441603477,-1.0910764674199736,-0.8255325074282989,-0.6245679383228315,-0.06209374697338346,-0.8810884092215303
1118605,-0.4236443464721821,0,2,0.30747180554919157,1,-0.8855121699907513,2,3,0.2599354394008972,1,0.6202413871385268,0.3852873690998294,0,2,1.1428509740689161,2,-0.850533869383814,-1.0672986238212818,0.5400596208163294,0,-1.1512662297248153,1.1890662233847618,0,-0.553950124302755,0.15101224145387654,0.33310122681357485,-0.9895429961018205,-0.9003255422820164,-0.6815527941602323,-1.1620977667582162
1397325,0.7816499701267596,0,2,1.640059179279734,1,0.09539886563680923,3,4,1.1713408712751723,1,-1.2113018937773932,0.3852873690998294,1,2,1.1428509740689161,1,-0.01089740449643036,0.6773384792051381,-0.2673800977279774,1,-0.6026389334442379,1.1890662233847618,0,-0.29860897789697466,1.7037516075685835,1.7572789210471234,-0.4975115300812555,-0.6245679383228315,-0.37182327056680786,-0.3190696941481584
1874834,-0.7523609782718935,0,2,-1.6826913937231516,1,-0.027215013816635842,1,3,1.1713408712751723,1,0.8677472359109485,-1.0154536951329571,0,2,0.2367874771249693,2,-0.91188296860713,0.2564172795029965,-0.6710999570001308,0,-0.6026389334442379,-1.5942787352644854,0,-0.17093840469408447,1.7037516075685835,0.33310122681357485,0.48655140195987456,-1.1760831462412011,-0.37182327056680786,1.0859770935352713
1275746,0.23378891712724065,0,2,0.2352380974404332,0,-0.5176705316304161,2,5,1.1713408712751723,1,-0.46878434746012826,0.3852873690998294,1,3,1.1428509740689161,1,-0.9372688027685021,-1.5345996228248244,0.13633976154417599,0,-0.3283252853039493,0.2612845705016794,1,0.9780967541319271,2.480121290625937,1.7572789210471234,-0.9895429961018205,-1.1760831462412011,-0.6815527941602323,-1.1620977667582162
1884939,-1.4097942418713163,1,2,0.030991060719116385,1,-1.0081260494441964,2,3,-0.6514699924733778,1,-0.22127849868770666,0.3852873690998294,0,3,1.1428509740689161,1,-0.8934782388401352,-1.5787374982929252,-0.2673800977279774,1,0.22030201097662808,-1.5942787352644854,1,-0.6816206975056451,-0.625357441603477,-1.0910764674199736,-0.8255325074282989,-1.1760831462412011,-0.06209374697338346,-1.1620977667582162
1650304,0.6720777595268558,0,2,1.1767671203752839,1,-0.8855121699907513,1,3,1.1713408712751723,0,0.3232343686116209,1.786028433332616,0,3,0.2367874771249693,0,-0.8190131253001103,1.0699553905118628,-0.6710999570001308,0,-0.8769525815845266,1.1890662233847618,2,-0.6816206975056451,0.15101224145387654,-1.0910764674199736,-0.3335010414077338,-0.3488103343636468,-0.37182327056680786,-0.03806033661147246
1058169,1.4390832337261823,1,2,0.17047684189464982,0,-0.7628982905373063,1,2,-1.5628754243476528,1,1.0162507451744014,-1.0154536951329571,0,3,0.2367874771249693,1,-0.8109742778156758,-1.4680425090237201,-0.6710999570001308,1,-0.3283252853039493,0.2612845705016794,0,-1.0646324171143158,-0.625357441603477,0.33310122681357485,-0.6615220187547771,-0.6245679383228315,-0.6815527941602323,-0.6000790516848443
1319183,-0.2044999252723745,0,2,0.22278400983547486,0,-0.8855121699907513,2,2,1.1713408712751723,0,1.560763612473729,0.3852873690998294,0,3,1.1428509740689161,1,-0.9525003032653254,-0.6445558610045836,-0.6710999570001308,0,-0.6026389334442379,-1.5942787352644854,0,-1.1923029903172058,0.15101224145387654,0.33310122681357485,-0.8255325074282989,-0.6245679383228315,-0.06209374697338346,-0.6000790516848443
1872551,-0.09492771467247073,0,2,0.12813294403779146,1,-0.5176705316304161,3,1,-0.6514699924733778,0,0.8182460661564641,-1.0154536951329571,0,3,-1.5753395167629243,1,-0.6552744949592599,-0.17024885002197726,2.5586589171770964,1,-0.3283252853039493,1.1890662233847618,1,-0.6816206975056451,0.15101224145387654,1.7572789210471234,-0.9895429961018205,-0.9003255422820164,-0.6815527941602323,-1.1620977667582162
1060693,-0.4236443464721821,0,1,0.8479792076043836,0,-1.0081260494441964,2,1,0.2599354394008972,0,-1.161800724022909,1.786028433332616,1,2,-1.5753395167629243,1,-0.24127384951088257,-1.554496696845365,-0.2673800977279774,0,1.043242955397494,-1.5942787352644854,2,-0.17093840469408447,0.15101224145387654,0.33310122681357485,-0.3335010414077338,-0.3488103343636468,-0.37182327056680786,-0.3190696941481584
1110390,-0.2044999252723745,0,2,-0.8383042541069758,1,-0.6402844110838612,1,4,0.2599354394008972,1,0.4717378778750739,0.3852873690998294,0,2,1.1428509740689161,0,-0.9658278662000458,-0.4731888079966877,-0.6710999570001308,0,-0.8769525815845266,0.2612845705016794,1,-1.319973563520096,0.15101224145387654,0.33310122681357485,-0.9895429961018205,-1.1760831462412011,-0.6815527941602323,-1.1620977667582162
1448895,-1.0810776100716049,0,2,1.0945701421825589,1,-0.8855121699907513,3,1,1.1713408712751723,0,-1.6073112518132677,0.3852873690998294,0,2,-1.5753395167629243,0,-0.8833239051755863,0.7605699015164138,-0.6710999570001308,0,-0.6026389334442379,1.1890662233847618,1,-1.319973563520096,2.480121290625937,0.33310122681357485,-0.9895429961018205,-1.1760831462412011,-0.6815527941602323,-1.1620977667582162
1547220,-1.1906498206715086,1,2,1.385995792138584,1,1.9346070574384853,2,1,-1.5628754243476528,1,-0.8647937054960029,-2.4161947593657436,0,2,0.2367874771249693,2,-0.8934782388401352,-0.5225111323292955,-0.6710999570001308,0,-0.8769525815845266,0.2612845705016794,0,-1.319973563520096,-0.625357441603477,-1.0910764674199736,-0.9895429961018205,-1.1760831462412011,-0.6815527941602323,-0.8810884092215303
1680993,-1.0810776100716049,0,1,0.4818290320186084,0,-0.14982889327008092,2,1,1.1713408712751723,1,-1.4093065727953304,0.3852873690998294,2,2,0.2367874771249693,2,0.4674140208274231,-1.5850429090740823,-0.6710999570001308,0,-0.05401163716366061,1.1890662233847618,0,-0.29860897789697466,-2.178096807718184,0.33310122681357485,0.32254091328635287,1.0299776854322773,-0.37182327056680786,0.8049677359985854
1100187,-0.7523609782718935,0,1,-0.1981641512121171,1,-1.0081260494441964,1,3,0.2599354394008972,0,-0.3697820079511596,0.3852873690998294,1,2,1.1428509740689161,2,-0.5300377130964907,-0.4912643189026718,-0.6710999570001308,0,2.140497547958649,1.1890662233847618,0,0.08440274171169587,-0.625357441603477,0.33310122681357485,0.8145723793069178,1.0299776854322773,0.24763577662004094,0.8049677359985854
1881631,0.45293333832704824,0,2,1.393468244701559,2,0.3406266245436994,2,5,-0.6514699924733778,0,-0.8152925357415185,0.3852873690998294,4,3,0.2367874771249693,1,2.756158519093133,0.27925687855474385,-0.6710999570001308,0,-0.8769525815845266,1.1890662233847618,0,1.4887790469434878,-2.178096807718184,0.33310122681357485,2.4546772660421343,2.960280913146571,3.9643900597411337,1.0859770935352713
1622068,-0.3140721358722783,0,0,0.6586770760090168,0,1.6893792985315952,3,2,-0.6514699924733778,1,0.3232343686116209,0.3852873690998294,1,2,0.2367874771249693,2,-0.41220513286412164,-0.5959341378698821,-1.0748198162722842,0,1.3175566035377828,0.2612845705016794,0,-0.17093840469408447,-0.625357441603477,0.33310122681357485,0.32254091328635287,0.2027048735547229,1.796283394587163,0.8049677359985854
1336903,0.014644495927433065,0,2,-0.9777900352825093,1,1.1989237807178148,1,1,-0.6514699924733778,1,0.37273553836610523,0.3852873690998294,0,3,-0.6692760198189774,1,-0.7392592963097995,-0.5688909316306966,0.5400596208163294,0,1.5918702516780714,-1.5942787352644854,0,-0.4262795510998648,-1.4017271246608305,0.33310122681357485,-0.9895429961018205,-1.1760831462412011,-0.6815527941602323,-1.1620977667582162
1126243,1.0007943913265671,0,1,1.0223364340738004,0,-0.5176705316304161,3,2,-1.5628754243476528,1,1.6102647822282132,0.3852873690998294,1,2,1.1428509740689161,2,-0.15750059677835448,0.8628576764107425,0.5400596208163294,1,1.5918702516780714,0.2612845705016794,0,0.3397438881174762,0.92738192451123,0.33310122681357485,0.32254091328635287,0.47846247751390775,-0.6815527941602323,1.0859770935352713
1053707,-0.2044999252723745,0,2,1.0671711494516505,1,-0.14982889327008092,0,1,1.1713408712751723,1,-1.4588077425498147,1.786028433332616,0,2,1.1428509740689161,1,-0.8985554056724097,-1.3164324097967837,-0.6710999570001308,0,1.043242955397494,1.1890662233847618,0,-1.319973563520096,-0.625357441603477,0.33310122681357485,-0.9895429961018205,-1.1760831462412011,-0.6815527941602323,-0.8810884092215303
1708688,1.2199388125263748,1,2,-0.43479181570632564,1,-1.0081260494441964,1,1,-1.5628754243476528,1,1.6102647822282132,-1.0154536951329571,2,2,0.2367874771249693,2,-0.2402161064208254,0.7015792806526981,2.5586589171770964,1,-0.6026389334442379,1.1890662233847618,0,1.4887790469434878,-0.625357441603477,0.33310122681357485,-0.9895429961018205,-1.1760831462412011,-0.6815527941602323,-1.1620977667582162
1208582,-0.971505399471701,1,2,1.5777887412549425,1,-0.5176705316304161,3,5,0.2599354394008972,1,-0.7657913659870342,0.3852873690998294,0,2,0.2367874771249693,2,-0.6506204253630083,-0.4354964635493255,-0.6710999570001308,1,-0.6026389334442379,0.2612845705016794,0,-1.1923029903172058,0.15101224145387654,-1.0910764674199736,-0.8255325074282989,-0.6245679383228315,-0.06209374697338346,-0.6000790516848443
1127416,0.7816499701267596,0,2,1.7122928873884926,0,-1.0081260494441964,4,2,-0.6514699924733778,0,0.4717378778750739,0.3852873690998294,1,2,-1.5753395167629243,0,-0.22477305730599068,-1.440158581347047,0.9437794800884828,1,1.5918702516780714,0.2612845705016794,1,-0.29860897789697466,-0.625357441603477,-1.0910764674199736,-0.4975115300812555,-0.3488103343636468,-0.37182327056680786,-0.3190696941481584
1710090,-0.2044999252723745,0,0,0.7383832366807502,1,0.2180127450902543,1,3,0.2599354394008972,1,0.6697425568930112,-1.0154536951329571,2,2,-1.5753395167629243,1,0.7123873204846642,-0.8386223928246456,-0.2673800977279774,1,-0.6026389334442379,0.2612845705016794,1,-0.17093840469408447,0.15101224145387654,0.33310122681357485,-0.4975115300812555,-1.1760831462412011,-0.06209374697338346,-0.3190696941481584
1146606,-1.1906498206715086,1,2,1.6002060989438676,0,1.6893792985315952,2,2,0.2599354394008972,0,-0.9142948752504872,-1.0154536951329571,1,2,1.1428509740689161,1,-0.49915161486682125,1.0017168338357831,1.7512191986327896,1,1.043242955397494,0.2612845705016794,1,-0.8092912707085353,-0.625357441603477,-1.0910764674199736,-0.8255325074282989,-0.6245679383228315,-0.6815527941602323,-1.1620977667582162
1674685,-0.4236443464721821,0,1,-0.7112725605364008,2,-1.0081260494441964,1,1,-1.5628754243476528,0,1.6102647822282132,0.3852873690998294,2,3,1.1428509740689161,2,1.4684620812575313,0.12036052686958122,-0.6710999570001308,1,-0.8769525815845266,0.2612845705016794,0,0.4674144613203664,-1.4017271246608305,0.33310122681357485,1.3066038453274829,2.684523309187386,1.796283394587163,2.2100145236820152
1477077,-0.2044999252723745,0,1,0.13062376155878314,0,1.0763099012643698,4,1,-0.6514699924733778,1,0.2737331988571366,0.3852873690998294,2,2,-1.5753395167629243,1,0.5399751968053451,-0.45623425900735376,-0.6710999570001308,0,1.8661838998183602,1.1890662233847618,1,-0.29860897789697466,0.15101224145387654,-1.0910764674199736,0.32254091328635287,1.0299776854322773,-0.37182327056680786,1.0859770935352713
1269275,-0.2044999252723745,0,2,0.8504700251253753,1,1.6893792985315952,3,3,0.2599354394008972,0,-1.7558147610767207,0.3852873690998294,0,2,-1.5753395167629243,1,-0.5294030672424563,0.24030345195115022,0.13633976154417599,1,-0.05401163716366061,0.2612845705016794,1,-0.9369618439114256,0.15101224145387654,0.33310122681357485,-0.8255325074282989,-0.6245679383228315,-0.06209374697338346,-0.6000790516848443
1620694,-0.6427887676719897,0,2,-0.36255810759756724,1,-0.272442772723526,3,1,1.1713408712751723,1,-0.8647937054960029,0.3852873690998294,1,2,1.1428509740689161,0,-0.12724914440271934,-0.6668349790980058,0.13633976154417599,0,1.8661838998183602,1.1890662233847618,1,-0.17093840469408447,0.15101224145387654,-1.0910764674199736,-0.005480064060690466,0.7542200814730925,-0.37182327056680786,0.8049677359985854
1618486,0.014644495927433065,0,2,0.7832179520586002,2,-1.0081260494441964,3,1,-1.5628754243476528,1,-0.7162901962325499,-1.0154536951329571,1,4,0.2367874771249693,0,-0.11074835219782746,-1.6251172975943262,-0.6710999570001308,0,0.7689293072572054,0.2612845705016794,1,-0.553950124302755,-0.625357441603477,1.7572789210471234,-0.005480064060690466,0.2027048735547229,-0.6815527941602323,0.8049677359985854
1208054,-0.5332165570720859,0,2,-0.9304645023836676,2,-1.0081260494441964,2,3,-1.5628754243476528,1,-1.6073112518132677,0.3852873690998294,1,4,1.1428509740689161,1,-0.07499663575389502,-0.4778127759028697,-0.6710999570001308,1,1.8661838998183602,-0.666497082381403,1,-0.29860897789697466,0.15101224145387654,0.33310122681357485,0.32254091328635287,1.0299776854322773,1.4865538709937387,1.0859770935352713
1545352,0.12421670652733685,0,1,-0.3675397426395506,1,2.425062575252266,4,1,1.1713408712751723,0,-0.7657913659870342,0.3852873690998294,1,2,1.1428509740689161,2,-0.8695732450048431,-1.2374045946729462,-0.6710999570001308,0,-1.1512662297248153,1.1890662233847618,0,-0.17093840469408447,-0.625357441603477,0.33310122681357485,0.48655140195987456,-0.3488103343636468,2.1060129181805873,1.3669864510719574
1665908,1.4390832337261823,0,2,0.46937494441365,2,-0.272442772723526,1,3,-0.6514699924733778,0,-1.1122995542684244,-1.0154536951329571,4,3,0.2367874771249693,0,2.585861881593928,0.33824749941845944,0.9437794800884828,1,-0.8769525815845266,1.1890662233847618,1,2.2548024861608287,-0.625357441603477,-1.0910764674199736,3.2747297094097427,-0.3488103343636468,3.344931012554285,1.0859770935352713
1312106,2.4252331291253166,0,2,1.5802795587759342,0,1.9346070574384853,2,1,-1.5628754243476528,0,1.6597659519826977,0.3852873690998294,2,2,-1.5753395167629243,2,0.2370375758129709,-1.6720575778540525,1.7512191986327896,0,-1.1512662297248153,1.1890662233847618,0,2.1271319129579385,0.15101224145387654,-1.0910764674199736,2.290666777368613,3.2360385171057557,1.4865538709937387,1.3669864510719574
1391215,-0.09492771467247073,0,2,1.0522262443257004,1,-0.14982889327008092,2,5,0.2599354394008972,0,-0.3202808381966753,0.3852873690998294,2,2,0.2367874771249693,0,0.7572356275030884,-0.8526344167827727,-0.6710999570001308,0,-0.6026389334442379,-0.666497082381403,3,0.7227556077261468,-0.625357441603477,0.33310122681357485,1.6346248226745261,2.684523309187386,3.0352014889608605,1.0859770935352713
